Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
20,LBPH,Healthcare,Biotechnology,NASDAQ,297.36,99,99,98,99,738721920,35.0099983215332
21,EBS,Healthcare,Drug Manufacturers—Specialty & Generic,NYSE,295.89,99,99,95,4,317554912,9.859999656677246
22,SMMT,Healthcare,Biotechnology,NASDAQ,292.54,99,99,97,98,5601800704,9.539999961853027
23,SHCRW,Healthcare,Health Information Services,NASDAQ,274.87,99,98,6,6,n/a,0.0860000029206276
24,SLNHP,Financial Services,Capital Markets,NASDAQ,273.38,99,99,49,97,n/a,5.5980000495910645
25,SEZL,Financial Services,Credit Services,NASDAQ,270.55,99,99,98,98,469543264,78.30000305175781
26,SLNO,Healthcare,Biotechnology,NASDAQ,267.87,99,99,99,99,1734692864,46.72999954223633
27,ZJYL,Healthcare,Medical Instruments & Supplies,NASDAQ,266.91,99,98,99,99,447724416,3.2899999618530273
28,AEYE,Technology,Software - Application,NASDAQ,266.75,99,99,99,55,212526320,21.020000457763672
29,PW,Real Estate,REIT—Specialty,NYSE MKT,264.26,99,86,5,6,2711728,1.7200000286102295
30,DYN,Healthcare,Biotechnology,NASDAQ,262.56,99,99,96,98,3297019648,43.380001068115234
31,AGBA,Financial Services,Asset Management,NASDAQ,262.05,99,99,99,7,229691088,2.190000057220459
32,INSM,Healthcare,Biotechnology,NASDAQ,261.43,99,99,60,80,10697345024,72.68000030517578
33,RGS,Consumer Cyclical,Personal Services,NASDAQ,255.48,99,98,5,10,10647367,25.670000076293945
34,RZLT,Healthcare,Biotechnology,NASDAQ,255.38,99,99,98,21,199377680,4.300000190734863
35,JANX,Healthcare,Biotechnology,NASDAQ,253.11,99,99,99,16,2094768384,36.900001525878906
36,CDNA,Healthcare,Diagnostics & Research,NASDAQ,252.48,99,95,86,22,734330176,25.010000228881836
37,ZAPP,Consumer Cyclical,Auto Manufacturers,NASDAQ,251.25,99,99,0,6,2378845,8.970000267028809
38,SWVL,Technology,Software—Application,NASDAQ,244.39,99,99,99,99,79203824,5.769999980926514
39,MBRX,Healthcare,Biotechnology,NASDAQ,237.47,99,99,99,15,9199929,2.200000047683716
40,MYO,Healthcare,Medical Devices,NYSE MKT,236.73,99,99,99,99,93071160,4.199999809265137
41,VKTX,Healthcare,Biotechnology,NASDAQ,232.88,99,99,99,98,6216909824,53.33000183105469
42,FFIE,Consumer Cyclical,Auto Manufacturers,NASDAQ,232.42,99,95,0,0,208312064,0.25999999046325684
43,DAVE,Technology,Software—Application,NASDAQ,232.33,99,99,99,99,470895648,31.209999084472656
44,DOGZ,Consumer Cyclical,Leisure,NASDAQ,231.45,99,98,48,7,201654288,14.300000190734863
45,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,231.3,99,99,99,99,12955388928,138.9499969482422
46,SOWG,Consumer Defensive,Packaged Foods,NASDAQ,229.34,99,99,89,87,240172032,17.0
47,HUMA,Healthcare,Biotechnology,NASDAQ,225.82,99,98,88,84,706763520,8.300000190734863
48,IPW,Consumer Cyclical,Internet Retail,NASDAQ,222.34,99,99,36,19,59636400,1.409999966621399
49,BNTC,Healthcare,Biotechnology,NASDAQ,220.38,99,98,99,18,67914232,9.0
50,ADMA,Healthcare,Biotechnology,NASDAQ,215.35,99,99,94,86,2461811456,11.859999656677246
51,OXBR,Financial Services,Insurance—Reinsurance,NASDAQ,214.31,99,97,49,15,14355918,2.9200000762939453
52,MSTR,Technology,Software—Application,NASDAQ,212.4,99,98,99,97,26063867904,136.92100524902344
53,EVER,Communication Services,Internet Content & Information,NASDAQ,212.04,99,98,98,96,663600512,26.799999237060547
54,NISN,Financial Services,Credit Services,NASDAQ,204.69,99,94,97,77,13619664,8.84000015258789
55,KOSS,Technology,Consumer Electronics,NASDAQ,204.21,99,99,62,18,35908624,7.260000228881836
56,STOK,Healthcare,Biotechnology,NASDAQ,204.04,99,97,98,11,776065344,14.229999542236328
57,PSNL,Healthcare,Diagnostics & Research,NASDAQ,203.95,99,39,69,14,65442888,3.200000047683716
58,NRIX,Healthcare,Biotechnology,NASDAQ,203.51,99,97,95,75,1126084736,21.190000534057617
59,SKGRW,Financial Services,Shell Companies,NASDAQ,202.92,99,97,99,13,n/a,0.3100000023841858
60,NVAX,Healthcare,Biotechnology,NASDAQ,202.67,99,98,17,6,2030502912,11.529999732971191
61,BRFH,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,202.11,99,99,88,17,37830144,3.5799999237060547
62,REAX,Real Estate,Real Estate Services,NASDAQ,201.85,98,98,98,97,728804992,5.460000038146973
63,UPC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,199.35,98,98,90,20,8896167,3.700000047683716
64,ZETA,Technology,Software—Application,NYSE,198.07,98,97,96,72,3581592576,23.09000015258789
65,APLT,Healthcare,Biotechnology,NASDAQ,197.38,98,98,98,97,514201504,6.099999904632568
66,FIP,Industrials,Conglomerates,NASDAQ,196.02,98,98,97,83,851178752,9.760000228881836
67,APEI,Consumer Defensive,Education & Training Services,NASDAQ,195.71,98,98,98,95,287177152,17.06999969482422
68,VITL,Consumer Defensive,Farm Products,NASDAQ,195.7,98,99,98,75,1736422912,35.36000061035156
69,INSG,Technology,Communication Equipment,NASDAQ,195.59,98,99,44,8,103737712,8.210000038146973
70,SNDA,Healthcare,Medical Care Facilities,NYSE,194.7,98,99,99,85,333062208,29.34000015258789
71,PRAX,Healthcare,Biotechnology,NASDAQ,193.72,98,95,98,98,644796736,55.189998626708984
72,TROO,Technology,Software—Application,NASDAQ,193.49,98,85,2,5,155444944,3.5899999141693115
73,PDYN,Technology,Software—Infrastructure,NASDAQ,193.28,98,96,96,4,42218636,1.7300000190734863
74,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,192.84,98,97,96,94,104394888,49.54999923706055
75,MIRA,Healthcare,Drug Manufacturers—General,NASDAQ,192.5,98,8,15,12,10494439,2.2799999713897705
76,FENG,Communication Services,Internet Content & Information,NYSE,190.96,98,96,89,13,27865056,3.390000104904175
77,RCAT,Technology,Computer Hardware,NASDAQ,188.29,98,93,89,9,75767136,1.9199999570846558
78,NAMSW,Healthcare,Biotechnology,NASDAQ,187.64,98,99,99,99,n/a,6.840000152587891
79,LEXX,Healthcare,Biotechnology,NASDAQ,187.61,98,98,98,97,42539904,3.5199999809265137
80,CALT,Healthcare,Biotechnology,NASDAQ,187.31,98,97,38,71,1048215232,39.099998474121094
81,TELZ,n/a,n/a,NYSE MKT,186.44,98,74,26,63,n/a,23.670000076293945
82,TMDX,Healthcare,Medical Devices,NASDAQ,186.1,98,97,95,87,4765039104,156.10000610351562
83,XTLB,Healthcare,Biotechnology,NASDAQ,185.69,98,96,98,31,11878951,2.5399999618530273
84,SLQT,Financial Services,Insurance Brokers,NYSE,185.19,98,98,96,60,478719968,3.3299999237060547
85,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,184.94,98,98,33,92,640242240,14.039999961853027
86,FTAI,Industrials,Rental & Leasing Services,NASDAQ,183.97,98,98,97,95,9574752256,101.61000061035156
87,CRIS,Healthcare,Biotechnology,NASDAQ,182.93,98,98,99,99,45973824,4.800000190734863
88,CASI,Healthcare,Biotechnology,NASDAQ,182.45,98,98,14,98,35781740,6.380000114440918
89,CLOV,Healthcare,Healthcare Plans,NASDAQ,182.1,98,95,21,28,546080704,1.8300000429153442
90,WULF,Financial Services,Capital Markets,NASDAQ,180.47,98,99,87,97,1031991936,3.619999885559082
91,OCGN,Healthcare,Biotechnology,NASDAQ,180.33,98,99,99,78,355148512,1.2949999570846558
92,INOD,Technology,Information Technology Services,NASDAQ,180.03,98,98,70,85,397365056,16.639999389648438
93,CURV,Consumer Cyclical,Apparel Retail,NYSE,179.59,98,98,92,90,701232000,7.460000038146973
94,CATX,Healthcare,Medical Devices,NYSE MKT,179.29,98,96,99,98,804254976,12.369999885559082
95,LASE,Industrials,Specialty Industrial Machinery,NASDAQ,178.5,98,69,96,12,17891930,2.859999895095825
96,WLFC,Industrials,Rental & Leasing Services,NASDAQ,178.21,98,94,86,43,410781888,95.77999877929688
97,PRM,Basic Materials,Specialty Chemicals,NYSE,177.9,98,93,92,33,1159015168,10.199999809265137
98,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,176.95,98,99,95,97,931521536,20.59000015258789
99,USAP,Basic Materials,Steel,NASDAQ,176.84,98,94,97,94,306204480,38.33000183105469
100,SRTS,Healthcare,Medical Devices,NASDAQ,176.56,98,97,76,94,89832000,6.199999809265137
101,PNTG,Healthcare,Medical Care Facilities,NASDAQ,175.82,98,96,95,84,680537344,28.600000381469727
102,NXL,Healthcare,Medical Devices,NASDAQ,174.81,98,98,99,7,7734022,1.0499999523162842
103,MESO,Healthcare,Biotechnology,NASDAQ,174.68,98,98,99,5,854788736,6.190000057220459
104,AIHS,Financial Services,Credit Services,NASDAQ,174.52,98,96,94,93,8752843,0.9779999852180481
105,ELYM,Healthcare,Biotechnology,NASDAQ,174.01,98,99,99,32,218679408,7.159999847412109
106,AVAH,Healthcare,Medical Care Facilities,NASDAQ,172.0,98,90,91,94,507880608,3.7100000381469727
107,BVS,Healthcare,Medical Devices,NASDAQ,171.96,98,94,97,97,371476640,8.09000015258789
108,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,171.61,98,93,90,84,1873532928,119.1500015258789
109,VIVK,Energy,Oil & Gas Integrated,NASDAQ,170.79,98,99,75,30,46276200,1.8905999660491943
110,CRS,Industrials,Metal Fabrication,NYSE,170.42,98,95,96,56,4986626048,137.5399932861328
111,EOSEW,Industrials,Electrical Equipment & Parts,NASDAQ,170.06,98,67,1,5,n/a,0.2540000081062317
112,CDRO,Consumer Cyclical,Gambling,NASDAQ,169.88,98,97,97,90,337469344,8.039999961853027
113,COE,Consumer Defensive,Education & Training Services,NYSE MKT,169.34,98,95,36,38,52868228,14.0
114,HIMS,Consumer Defensive,Household & Personal Products,NYSE,169.16,98,98,91,75,5324545024,16.8799991607666
115,HEPS,Consumer Cyclical,Internet Retail,NASDAQ,168.87,98,98,73,79,613841536,2.6700000762939453
116,QTTB,Healthcare,Biotechnology,NASDAQ,168.81,98,84,95,9,217226800,37.130001068115234
117,SMR,Industrials,Specialty Industrial Machinery,NYSE,168.58,98,99,93,9,768516800,8.130000114440918
118,VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,168.06,98,96,97,97,256325664,14.300000190734863
119,SERA,Healthcare,Diagnostics & Research,NASDAQ,167.74,98,82,98,99,237393120,7.409999847412109
120,SFM,Consumer Defensive,Grocery Stores,NASDAQ,167.67,98,96,95,88,7812086784,95.02999877929688
121,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,166.44,98,96,14,13,624490496,22.719999313354492
122,NGNE,Healthcare,Biotechnology,NASDAQ,166.05,97,95,96,98,393562688,37.869998931884766
123,ANF,Consumer Cyclical,Apparel Retail,NYSE,165.89,97,99,98,99,9468789760,138.1199951171875
124,CNTX,Healthcare,Biotechnology,NASDAQ,165.85,97,94,97,89,151496576,2.309999942779541
125,SG,Consumer Cyclical,Restaurants,NYSE,165.17,97,96,98,76,3552299776,25.8700008392334
126,QLI,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,165.03,97,88,56,35,27742000,5.820000171661377
127,SOUN,Technology,Software—Application,NASDAQ,164.65,97,91,98,34,1570140800,4.460000038146973
128,RSI,Consumer Cyclical,Gambling,NYSE,164.34,97,97,97,91,2178609920,9.789999961853027
129,TPC,Industrials,Engineering & Construction,NYSE,164.17,97,98,98,71,1027907392,18.790000915527344
130,BLBD,Consumer Cyclical,Auto Manufacturers,NASDAQ,164.07,97,97,97,93,1851384448,48.4900016784668
131,VISL,Technology,Communication Equipment,NASDAQ,163.7,97,76,58,26,11630280,6.78000020980835
132,DCTH,Healthcare,Medical Devices,NASDAQ,163.45,97,97,86,65,212283504,7.909999847412109
133,RDW,Industrials,Aerospace & Defense,NYSE,163.27,97,98,91,67,400030048,6.139999866485596
134,GAU,Basic Materials,Gold,NYSE MKT,163.2,97,98,98,94,409514048,1.559999942779541
135,OUST,Technology,Electronic Components,NYSE,163.05,97,97,98,22,483004096,10.979999542236328
136,IREN,Financial Services,Capital Markets,NASDAQ,162.98,97,99,64,98,2044846720,7.920000076293945
137,PRLD,Healthcare,Biotechnology,NASDAQ,162.86,97,27,69,16,212577552,5.590000152587891
138,MMYT,Consumer Cyclical,Travel Services,NASDAQ,162.42,97,98,96,96,8979321856,88.91000366210938
139,LICN,Industrials,Specialty Business Services,NASDAQ,162.2,97,88,19,13,47942500,2.0199999809265137
140,ESGL,Industrials,Waste Management,NASDAQ,161.46,97,98,27,12,26217720,1.2000000476837158
141,NTRBW,Healthcare,Biotechnology,NASDAQ,161.2,97,98,90,4,n/a,1.2899999618530273
142,MORF,Healthcare,Biotechnology,NASDAQ,160.55,97,97,16,74,1310448512,56.869998931884766
143,ALTS,n/a,n/a,NASDAQ,159.96,97,98,99,93,n/a,1.350000023841858
144,GERN,Healthcare,Biotechnology,NASDAQ,158.99,97,97,95,24,2663166976,4.599999904632568
145,SILK,Healthcare,Medical Devices,NASDAQ,158.96,97,95,85,74,830688512,27.06999969482422
146,ARQ,Industrials,Pollution & Treatment Controls,NASDAQ,158.49,97,98,99,93,211915792,5.670000076293945
147,CRVS,Healthcare,Biotechnology,NASDAQ,158.21,97,41,47,94,116970928,3.0
148,TLSA,Healthcare,Biotechnology,NASDAQ,157.54,97,93,49,17,101503848,1.090000033378601
149,WINT,Healthcare,Biotechnology,NASDAQ,157.28,97,2,2,1,1852675,12.25
150,IESC,Industrials,Engineering & Construction,NASDAQ,157.25,97,96,98,95,2759391488,157.4199981689453
151,DOYU,Communication Services,Internet Content & Information,NASDAQ,157.19,97,98,70,11,324264896,16.190000534057617
152,THC,Healthcare,Medical Care Facilities,NYSE,157.0,97,95,95,91,13456809984,146.16000366210938
153,WHLRP,Real Estate,REIT—Retail,NASDAQ,156.92,97,94,71,28,2109687,2.549999952316284
154,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,156.78,97,93,4,9,164025680,1.7799999713897705
155,REVG,Industrials,Farm & Heavy Construction Machinery,NYSE,156.65,97,95,97,93,1426091264,27.649999618530273
156,SGMO,Healthcare,Biotechnology,NASDAQ,156.42,97,9,19,74,87403216,0.9900000095367432
157,NTRB,Healthcare,Biotechnology,NASDAQ,156.4,97,97,75,28,57277360,4.96999979019165
158,ARQT,Healthcare,Biotechnology,NASDAQ,155.0,97,93,92,95,943476544,9.0
159,ENTX,Healthcare,Biotechnology,NASDAQ,154.73,97,97,99,78,75506976,1.659999966621399
160,HBB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,154.59,97,74,94,93,248969600,26.420000076293945
161,ISPOW,Consumer Cyclical,Travel Services,NASDAQ,154.52,97,11,5,1,n/a,0.019999999552965164
162,HNST,Consumer Defensive,Household & Personal Products,NASDAQ,154.44,97,91,94,97,248566992,3.319999933242798
163,OCUL,Healthcare,Biotechnology,NASDAQ,154.36,97,87,87,95,850340544,7.889999866485596
164,MREO,Healthcare,Biotechnology,NASDAQ,154.18,97,98,95,99,608159936,3.8299999237060547
165,TKLF,Consumer Cyclical,Specialty Retail,NASDAQ,154.18,97,9,6,1,9512211,0.5830000042915344
166,NVDA,Technology,Semiconductors,NASDAQ,154.14,97,98,97,98,3335037648896,104.25
167,TREE,Financial Services,Financial Conglomerates,NASDAQ,153.48,97,96,98,96,551858368,46.220001220703125
168,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,153.3,97,5,13,85,71849184,3.890000104904175
169,TLN,n/a,n/a,NASDAQ,153.15,97,97,94,69,n/a,117.23999786376953
170,CCCC,Healthcare,Biotechnology,NASDAQ,152.98,97,87,97,99,280727648,5.994999885559082
171,OSCR,Healthcare,Healthcare Plans,NYSE,152.58,97,97,98,98,4561817600,17.229999542236328
172,SMC,n/a,n/a,NYSE,152.34,97,96,97,39,n/a,36.0099983215332
173,VST,Utilities,Utilities—Independent Power Producers,NYSE,152.32,97,98,99,94,30652921856,74.38999938964844
174,KYMR,Healthcare,Biotechnology,NASDAQ,152.02,97,95,93,95,1914379008,41.41999816894531
175,PTGX,Healthcare,Biotechnology,NASDAQ,151.53,97,94,84,93,1911472000,36.209999084472656
176,BZFD,Communication Services,Internet Content & Information,NASDAQ,151.48,97,97,97,2,76878688,2.234999895095825
177,LTH,Consumer Cyclical,Leisure,NYSE,151.39,97,80,34,16,3654587392,23.959999084472656
178,PAYS,Technology,Software—Infrastructure,NASDAQ,151.34,97,92,96,74,205026400,4.630000114440918
179,VERA,Healthcare,Biotechnology,NASDAQ,151.27,97,97,98,99,2132252800,37.439998626708984
180,BWIN,Financial Services,Insurance Brokers,NASDAQ,151.06,97,93,85,59,2213762816,41.5
181,ASPN,Industrials,Building Products & Equipment,NYSE,150.48,97,98,99,95,2276458240,19.719999313354492
182,SPIR,Industrials,Specialty Business Services,NYSE,150.21,97,96,96,97,236367072,11.050000190734863
183,GATO,Basic Materials,Other Precious Metals & Mining,NYSE,150.16,96,97,97,81,744387584,10.829999923706055
184,NGVC,Consumer Defensive,Grocery Stores,NYSE,150.0,96,95,87,89,478401984,23.6200008392334
185,OMER,Healthcare,Biotechnology,NASDAQ,149.95,96,68,76,93,236991792,4.369999885559082
186,CVLT,Technology,Software - Application,NASDAQ,149.89,96,94,91,88,5123945472,141.6199951171875
187,AKTX,Healthcare,Biotechnology,NASDAQ,149.84,96,90,6,7,33286302,3.690000057220459
188,AEHL,Industrials,Building Products & Equipment,NASDAQ,149.22,96,96,15,12,13927713,3.5199999809265137
189,HRTX,Healthcare,Biotechnology,NASDAQ,148.8,96,97,96,99,515233248,2.6700000762939453
190,GCI,Communication Services,Publishing,NYSE,148.5,96,97,91,40,647735680,4.409999847412109
191,WYY,Technology,Information Technology Services,NYSE MKT,148.34,96,98,80,94,27283458,3.430000066757202
192,MOD,Consumer Cyclical,Auto Parts,NYSE,148.34,96,97,98,98,5115531776,101.38999938964844
193,PALT,Technology,Software—Application,NASDAQ,148.33,96,96,77,97,35228652,4.050000190734863
194,UFPT,Healthcare,Medical Devices,NASDAQ,148.12,96,95,94,80,1922454912,309.1300048828125
195,CDE,Basic Materials,Gold,NYSE,147.99,96,98,97,47,2232204288,5.380000114440918
196,ICLK,Communication Services,Advertising Agencies,NASDAQ,147.14,96,8,3,90,12575997,2.880000114440918
197,JVA,Consumer Defensive,Packaged Foods,NASDAQ,147.14,96,96,85,37,8163297,1.850000023841858
198,AIOT,n/a,n/a,NASDAQ,147.07,96,89,97,88,n/a,4.909999847412109
199,CLSK,Financial Services,Capital Markets,NASDAQ,146.96,96,98,98,99,4438907392,12.260000228881836
200,BMR,Technology,Software - Application,NASDAQ,146.63,96,97,99,99,81870728,3.7300000190734863
201,NCMI,Communication Services,Advertising Agencies,NASDAQ,146.59,96,56,78,75,436510432,6.289999961853027
202,ELDN,Healthcare,Biotechnology,NASDAQ,146.45,96,95,91,68,100502224,2.630000114440918
203,TELL,Energy,Oil & Gas E&P,NYSE MKT,146.37,96,21,6,12,729858944,0.8999999761581421
204,CCLD,Healthcare,Health Information Services,NASDAQ,146.14,96,94,20,13,30468312,1.9600000381469727
205,BWAY,Healthcare,Medical Devices,NASDAQ,146.03,96,93,96,99,102462424,6.889999866485596
206,EVGO,Consumer Cyclical,Specialty Retail,NASDAQ,145.93,96,48,10,7,616147264,3.6500000953674316
207,MRT,Technology,Software—Application,NYSE MKT,145.85,96,95,97,52,100945328,1.4850000143051147
208,BMA,Financial Services,Banks - Regional,NYSE,145.51,96,98,99,94,5020511232,48.0
209,ALIM,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,145.43,96,95,69,91,159784928,5.550000190734863
210,TNDM,Healthcare,Medical Devices,NASDAQ,145.36,96,95,96,62,3132590848,43.38999938964844
211,COIN,Financial Services,Financial Data & Stock Exchanges,NASDAQ,145.2,96,97,98,97,57942003712,194.1699981689453
212,MEDS,Healthcare,Pharmaceutical Retailers,NASDAQ,145.19,96,99,95,13,13571277,6.769999980926514
213,NN,Technology,Software—Infrastructure,NASDAQ,144.98,96,96,98,68,907228480,8.0600004196167
214,ML,Technology,Software—Application,NYSE,144.96,96,99,99,98,849222144,48.9900016784668
215,SNCR,Technology,Software—Infrastructure,NASDAQ,144.94,96,89,93,59,93892136,10.140000343322754
216,FEIM,Technology,Communication Equipment,NASDAQ,144.85,96,60,75,93,86429664,13.630000114440918
217,DY,Industrials,Engineering & Construction,NYSE,144.68,96,94,92,84,4897549312,177.4600067138672
218,AGIO,Healthcare,Biotechnology,NASDAQ,144.66,96,95,85,44,2416259072,42.61000061035156
219,ALNY,Healthcare,Biotechnology,NASDAQ,144.59,96,93,21,23,19462060032,262.55999755859375
220,MAMA,Consumer Defensive,Packaged Foods,NASDAQ,144.54,96,95,96,93,236620688,7.170000076293945
221,ZIM,Industrials,Marine Shipping,NYSE,144.5,96,97,89,68,2471393536,18.719999313354492
222,ACIW,Technology,Software - Infrastructure,NASDAQ,144.47,96,93,87,75,3797948928,45.790000915527344
223,FULC,Healthcare,Biotechnology,NASDAQ,144.46,96,75,92,98,403376864,8.869999885559082
224,HMY,Basic Materials,Gold,NYSE,144.45,96,97,96,86,5547788288,9.239999771118164
225,CNK,Communication Services,Entertainment,NYSE,144.44,96,86,56,50,2416333568,26.200000762939453
226,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,144.19,96,86,93,81,10521380864,73.70999908447266
227,RKT,Financial Services,Mortgage Finance,NYSE,144.13,96,82,89,85,28418390016,18.31999969482422
228,IRM,Real Estate,REIT—Specialty,NYSE,144.12,96,92,84,77,26000896000,106.44999694824219
229,ADSE,Industrials,Electrical Equipment & Parts,NASDAQ,144.12,96,96,97,97,552386048,12.479999542236328
230,CRNX,Healthcare,Biotechnology,NASDAQ,143.44,96,94,96,94,3492687616,50.20000076293945
231,NTRA,Healthcare,Diagnostics & Research,NASDAQ,143.37,96,97,95,90,13261495296,100.91999816894531
232,LNSR,Healthcare,Medical Devices,NASDAQ,143.22,96,85,74,96,50374740,4.809999942779541
233,UG,Consumer Defensive,Household & Personal Products,NASDAQ,143.14,96,85,32,45,41119164,11.300000190734863
234,SPOT,Communication Services,Internet Content & Information,NYSE,143.08,96,94,95,95,61507686400,327.29998779296875
235,JXN,Financial Services,Insurance—Life,NYSE,142.82,96,96,97,90,5450616832,73.81999969482422
236,TWST,Healthcare,Diagnostics & Research,NASDAQ,142.75,96,97,97,97,2911882240,46.2400016784668
237,DERM,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,142.48,96,95,76,97,107669408,4.980000019073486
238,PACK,Consumer Cyclical,Packaging & Containers,NYSE,142.47,96,65,96,68,473067520,7.690000057220459
239,QTWO,Technology,Software—Application,NYSE,142.41,96,94,96,86,3477957888,68.16000366210938
240,SUPV,Financial Services,Banks—Regional,NYSE,142.34,96,97,98,95,825703168,5.760000228881836
241,CRDL,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,142.04,96,96,98,92,143516464,2.009999990463257
242,MNMD,Healthcare,Biotechnology,NASDAQ,141.88,96,92,98,92,526105984,7.599999904632568
243,AKA,Consumer Cyclical,Internet Retail,NYSE,141.8,95,98,99,94,150772864,15.569999694824219
244,IINNW,Healthcare,Medical Devices,NASDAQ,141.75,95,94,99,40,n/a,0.375
245,IDR,Basic Materials,Gold,NYSE MKT,141.67,95,97,93,82,122180440,10.175000190734863
246,WKME,Technology,Software—Application,NASDAQ,141.48,95,95,22,48,1264124160,13.869999885559082
247,CAVA,Consumer Cyclical,Restaurants,NYSE,141.46,95,98,93,86,10877130752,82.66999816894531
248,SGC,Consumer Cyclical,Apparel Manufacturing,NASDAQ,141.44,95,96,97,91,318493696,17.540000915527344
249,SNOA,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,141.38,95,75,9,4,3252582,0.30000001192092896
250,BV,Industrials,Specialty Business Services,NYSE,141.32,95,93,94,71,1289924992,14.3100004196167
251,ZVRA,Healthcare,Biotechnology,NASDAQ,140.61,95,66,35,83,194200240,7.880000114440918
252,CECO,Industrials,Pollution & Treatment Controls,NASDAQ,140.6,95,95,92,85,845439104,27.190000534057617
253,NGD,Basic Materials,Gold,NYSE MKT,140.44,95,96,95,58,1556273408,2.1500000953674316
254,COKE,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,140.44,95,93,84,88,9598002176,1257.5
255,RDNT,Healthcare,Diagnostics & Research,NASDAQ,140.44,95,94,94,89,4309426176,59.45000076293945
256,FICO,Technology,Software—Application,NYSE,140.23,95,95,84,92,35133960192,1654.989990234375
257,NSSC,Industrials,Security & Protection Services,NASDAQ,140.13,95,96,81,90,1930649344,51.86000061035156
258,NNVC,Healthcare,Biotechnology,NYSE MKT,140.11,95,90,93,26,19374960,2.059999942779541
259,BBAR,Financial Services,Banks - Regional,NYSE,140.08,95,96,98,79,2783302912,8.270000457763672
260,LMB,Industrials,Building Products & Equipment,NASDAQ,139.55,95,96,92,96,638443200,56.25
261,ADCT,Healthcare,Biotechnology,NYSE,139.53,95,96,99,99,261734464,2.9200000762939453
262,XHG,Real Estate,Real Estate Services,NASDAQ,139.42,95,28,0,0,257918512,1.149999976158142
263,TGTX,Healthcare,Biotechnology,NASDAQ,139.37,95,91,77,46,2457233664,20.579999923706055
264,SLN,Healthcare,Biotechnology,NASDAQ,139.27,95,96,98,99,1008901312,17.8700008392334
265,GDDY,Technology,Software - Infrastructure,NYSE,139.19,95,94,92,91,19314552832,152.02000427246094
