Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
174,CLMB,Technology,Electronics & Computer Distribution,NASDAQ,155.89,97,82,59,87,257776016,85.16000366210938
175,KYMR,Healthcare,Biotechnology,NASDAQ,155.53,97,97,87,94,1914379008,43.0
176,ALTS,n/a,n/a,NASDAQ,155.45,97,99,99,91,n/a,1.850000023841858
177,PPTA,Basic Materials,Other Precious Metals & Mining,NASDAQ,154.86,97,93,95,20,443103200,6.579999923706055
178,CVLT,Technology,Software - Application,NASDAQ,154.66,97,92,90,89,5123945472,151.35000610351562
179,MEDS,Healthcare,Pharmaceutical Retailers,NASDAQ,154.58,97,99,93,93,13571277,6.900000095367432
180,ELYM,Healthcare,Biotechnology,NASDAQ,153.85,97,97,99,40,218679408,6.21999979019165
181,TREE,Financial Services,Financial Conglomerates,NASDAQ,153.79,97,98,97,96,551858368,45.630001068115234
182,VST,Utilities,Utilities—Independent Power Producers,NYSE,153.16,97,98,99,95,30652921856,80.44999694824219
183,CRIS,Healthcare,Biotechnology,NASDAQ,152.97,96,98,99,99,45973824,4.429999828338623
184,NTRA,Healthcare,Diagnostics & Research,NASDAQ,152.75,96,96,96,87,13261495296,119.0199966430664
185,ICLK,Communication Services,Advertising Agencies,NASDAQ,152.27,96,6,4,87,12575997,3.2109999656677246
186,DCTH,Healthcare,Medical Devices,NASDAQ,152.24,96,96,95,54,212283504,7.409999847412109
187,SWIM,Industrials,Building Products & Equipment,NASDAQ,152.22,96,47,80,19,427620096,5.5
188,MAMA,Consumer Defensive,Packaged Foods,NASDAQ,152.21,96,95,97,95,236620688,7.769999980926514
189,HIMS,Consumer Defensive,Household & Personal Products,NYSE,152.2,96,98,93,74,5324545024,15.979999542236328
190,GNLN,Consumer Defensive,Tobacco,NASDAQ,152.08,96,3,35,5,1830509,10.010000228881836
191,SIGA,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,151.89,96,92,94,35,449494176,9.430000305175781
192,NXL,Healthcare,Medical Devices,NASDAQ,151.7,96,97,99,14,7734022,0.9599999785423279
193,CLPT,Healthcare,Medical Devices,NASDAQ,151.69,96,80,36,60,143956576,9.90999984741211
194,REVG,Industrials,Farm & Heavy Construction Machinery,NYSE,151.56,96,95,97,96,1426091264,28.1200008392334
195,NVAX,Healthcare,Biotechnology,NASDAQ,151.28,96,99,98,6,2030502912,12.15999984741211
196,NGNE,Healthcare,Biotechnology,NASDAQ,151.1,96,96,96,98,393562688,34.18000030517578
197,IAG,Basic Materials,Gold,NYSE,150.72,96,90,96,57,2137743872,4.869999885559082
198,JXN,Financial Services,Insurance—Life,NYSE,150.25,96,96,97,88,5450616832,84.83999633789062
199,ELDN,Healthcare,Biotechnology,NASDAQ,150.21,96,96,95,75,100502224,2.7200000286102295
200,EWTX,Healthcare,Biotechnology,NASDAQ,150.2,96,98,96,98,1511381888,17.09000015258789
201,OPFI,Financial Services,Credit Services,NYSE,150.09,96,93,47,86,374000000,4.699999809265137
202,BLBD,Consumer Cyclical,Auto Manufacturers,NASDAQ,149.2,96,97,98,91,1851384448,47.970001220703125
203,SKE,Basic Materials,Other Industrial Metals & Mining,NYSE,149.1,96,89,77,16,414253632,7.269999980926514
204,GCI,Communication Services,Publishing,NYSE,149.08,96,97,93,36,647735680,4.489999771118164
205,ISPOW,Consumer Cyclical,Travel Services,NASDAQ,149.07,96,5,23,2,n/a,0.017000000923871994
206,HRTG,Financial Services,Insurance—Property & Casualty,NYSE,148.89,96,62,92,90,229773744,12.039999961853027
207,BLFS,Healthcare,Medical Instruments & Supplies,NASDAQ,148.74,96,88,90,72,919533184,26.520000457763672
208,ALNY,Healthcare,Biotechnology,NASDAQ,148.62,96,90,25,21,19462060032,267.6300048828125
209,HNNA,Financial Services,Asset Management,NASDAQ,148.35,96,59,61,38,54824916,11.069999694824219
210,AQST,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,148.29,96,82,93,95,243983168,3.9200000762939453
211,MREO,Healthcare,Biotechnology,NASDAQ,148.13,96,98,94,98,608159936,3.759999990463257
212,PBI,Industrials,Integrated Freight & Logistics,NYSE,147.9,96,96,91,53,872910080,7.230000019073486
213,ORGS,Healthcare,Biotechnology,NASDAQ,147.72,96,73,29,8,18987076,0.8999999761581421
214,SNCR,Technology,Software—Infrastructure,NASDAQ,147.66,96,91,87,91,93892136,11.430000305175781
215,BVS,Healthcare,Medical Devices,NASDAQ,147.63,96,96,98,95,371476640,7.900000095367432
216,SMC,n/a,n/a,NYSE,147.21,96,96,97,53,n/a,34.400001525878906
217,HUMA,Healthcare,Biotechnology,NASDAQ,147.13,96,99,95,89,706763520,6.650000095367432
218,ERJ,Industrials,Aerospace & Defense,NYSE,147.02,96,94,96,79,4982641152,32.18000030517578
219,DY,Industrials,Engineering & Construction,NYSE,146.99,96,94,91,85,4897549312,186.25
220,CRNX,Healthcare,Biotechnology,NASDAQ,146.75,96,95,97,94,3492687616,50.33000183105469
221,EOSE,Industrials,Electrical Equipment & Parts,NASDAQ,146.52,96,95,6,6,164025680,1.7799999713897705
222,HMST,Financial Services,Banks—Regional,NASDAQ,146.3,96,90,63,95,198004800,14.550000190734863
223,GRND,Technology,Software - Application,NYSE,145.85,96,94,90,88,1742705920,11.729999542236328
224,ALIM,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,145.76,96,94,57,61,159784928,5.599999904632568
225,CRDO,Technology,Semiconductors,NASDAQ,145.58,96,96,77,95,4769730048,28.670000076293945
226,IMPP,Energy,Oil & Gas Midstream,NASDAQ,145.34,96,88,96,94,101539368,3.859999895095825
227,ANAB,Healthcare,Biotechnology,NASDAQ,145.31,96,94,84,90,625322752,33.33000183105469
228,AGIO,Healthcare,Biotechnology,NASDAQ,145.23,96,96,88,63,2416259072,45.11000061035156
229,XGN,Healthcare,Diagnostics & Research,NASDAQ,145.01,96,69,22,31,34573264,3.0450000762939453
230,UFPT,Healthcare,Medical Devices,NASDAQ,144.35,96,94,93,90,1922454912,309.92999267578125
231,ALLT,Technology,Software - Infrastructure,NASDAQ,144.24,96,87,52,34,78421272,3.2300000190734863
232,FULC,Healthcare,Biotechnology,NASDAQ,144.22,96,93,92,97,403376864,9.170000076293945
233,BWIN,Financial Services,Insurance Brokers,NASDAQ,143.77,96,94,87,78,2213762816,41.16999816894531
234,CSLR,Technology,Solar,NASDAQ,143.39,96,99,21,19,75117640,1.600000023841858
235,ENTX,Healthcare,Biotechnology,NASDAQ,143.15,96,94,99,87,75506976,1.6299999952316284
236,RKT,Financial Services,Mortgage Finance,NYSE,143.14,96,91,88,81,28418390016,18.6299991607666
237,RDNT,Healthcare,Diagnostics & Research,NASDAQ,143.06,96,95,95,88,4309426176,63.2599983215332
238,AU,Basic Materials,Gold,NYSE,142.96,96,89,87,35,9599055872,30.780000686645508
239,RDW,Industrials,Aerospace & Defense,NYSE,142.87,96,98,95,47,400030048,5.570000171661377
240,SPOT,Communication Services,Internet Content & Information,NYSE,142.84,96,87,95,95,61507686400,334.739990234375
241,QTWO,Technology,Software—Application,NYSE,142.82,96,95,95,84,3477957888,69.75
242,PI,Technology,Communication Equipment,NASDAQ,142.8,96,97,97,77,4079125504,155.5500030517578
243,LU,Financial Services,Credit Services,NYSE,142.68,95,94,78,5,2669020672,2.7899999618530273
244,IRM,Real Estate,REIT—Specialty,NYSE,142.47,95,91,86,79,26000896000,107.88999938964844
245,TBMCR,n/a,n/a,NASDAQ,142.37,95,9,17,53,n/a,0.1899999976158142
246,ANNX,Healthcare,Biotechnology,NASDAQ,142.34,95,96,61,91,534448992,5.684999942779541
247,WYY,Technology,Information Technology Services,NYSE MKT,141.98,95,97,80,93,27283458,3.509999990463257
248,VERA,Healthcare,Biotechnology,NASDAQ,141.44,95,96,98,99,2132252800,37.95000076293945
249,STRT,Consumer Cyclical,Auto Parts,NASDAQ,141.39,95,54,64,69,111939528,38.29999923706055
250,IREN,Financial Services,Capital Markets,NASDAQ,141.38,95,99,80,97,2044846720,7.349999904632568
251,TAYD,Industrials,Specialty Industrial Machinery,NASDAQ,141.09,95,95,97,96,138021552,48.22999954223633
252,ABUS,Healthcare,Biotechnology,NASDAQ,140.97,95,94,77,87,568038144,3.7799999713897705
253,PETQ,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,140.9,95,81,66,76,660787456,30.40999984741211
254,INLX,Technology,Software—Application,NYSE MKT,140.84,95,82,94,94,24188086,9.140000343322754
255,MOD,Consumer Cyclical,Auto Parts,NYSE,140.68,95,97,98,98,5115531776,104.1500015258789
256,ACIW,Technology,Software - Infrastructure,NASDAQ,140.59,95,93,88,79,3797948928,47.150001525878906
257,ACR,Real Estate,REIT - Mortgage,NYSE,140.5,95,85,92,83,102189840,15.829999923706055
258,HIPO,Financial Services,Insurance—Specialty,NYSE,140.48,95,92,93,34,374018720,18.68000030517578
259,MRUS,Healthcare,Biotechnology,NASDAQ,140.47,95,97,94,97,3654148864,51.099998474121094
260,COIN,Financial Services,Financial Data & Stock Exchanges,NASDAQ,140.47,95,97,97,98,57942003712,197.94000244140625
261,TNDM,Healthcare,Medical Devices,NASDAQ,140.43,95,95,96,27,3132590848,41.599998474121094
262,AIOT,n/a,n/a,NASDAQ,140.14,95,94,97,80,n/a,4.789999961853027
263,CINT,Technology,Software - Infrastructure,NYSE,140.07,95,63,15,29,664588096,6.670000076293945
264,HA,Industrials,Airlines,NASDAQ,140.02,95,87,93,97,661073472,14.0600004196167
265,CNK,Communication Services,Entertainment,NYSE,139.94,95,79,55,63,2416333568,26.530000686645508
266,STEP,Financial Services,Asset Management,NASDAQ,139.89,95,92,85,89,4999408640,50.619998931884766
