Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
26,KOSS,Technology,Consumer Electronics,NASDAQ,287.31,99,92,14,15,35908624,9.420000076293945
27,DYN,Healthcare,Biotechnology,NASDAQ,284.73,99,99,97,98,3297019648,44.529998779296875
28,SWVL,Technology,Software—Application,NASDAQ,278.34,99,99,99,99,79203824,6.760000228881836
29,FFIE,Consumer Cyclical,Auto Manufacturers,NASDAQ,278.31,99,99,0,0,208312064,0.3569999933242798
30,VKTX,Healthcare,Biotechnology,NASDAQ,272.92,99,99,99,98,6216909824,65.9800033569336
31,SLNO,Healthcare,Biotechnology,NASDAQ,272.34,99,99,99,99,1734692864,48.47999954223633
32,IPW,Consumer Cyclical,Internet Retail,NASDAQ,270.63,99,99,36,24,59636400,1.659999966621399
33,AGBA,Financial Services,Asset Management,NASDAQ,266.55,99,99,99,4,229691088,2.380000114440918
34,INSM,Healthcare,Biotechnology,NASDAQ,263.02,99,99,50,82,10697345024,74.54000091552734
35,MEDS,Healthcare,Pharmaceutical Retailers,NASDAQ,260.45,99,98,96,11,13571277,12.789999961853027
36,MYO,Healthcare,Medical Devices,NYSE MKT,259.3,99,98,99,99,93071160,4.889999866485596
37,SEZL,Financial Services,Credit Services,NASDAQ,257.23,99,99,97,98,469543264,85.2300033569336
38,RZLT,Healthcare,Biotechnology,NASDAQ,256.46,99,99,97,14,199377680,4.679999828338623
39,SHCRW,Healthcare,Health Information Services,NASDAQ,253.91,99,98,13,8,n/a,0.09200000017881393
40,SLQT,Financial Services,Insurance Brokers,NYSE,251.97,99,96,78,27,478719968,4.170000076293945
41,ZJYL,Healthcare,Medical Instruments & Supplies,NASDAQ,251.67,99,97,99,99,447724416,3.180000066757202
42,MSTR,Technology,Software—Application,NASDAQ,248.44,99,99,98,89,26063867904,1752.7099609375
43,KINS,Financial Services,Insurance—Property & Casualty,NASDAQ,248.38,99,99,98,98,51737596,6.53000020980835
44,ADMA,Healthcare,Biotechnology,NASDAQ,243.15,99,99,94,91,2461811456,13.15999984741211
45,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,243.01,99,99,99,99,12955388928,132.85000610351562
46,SKGRW,Financial Services,Shell Companies,NASDAQ,241.29,99,97,99,9,n/a,0.3499999940395355
47,NRIX,Healthcare,Biotechnology,NASDAQ,238.96,99,97,94,50,1126084736,21.940000534057617
48,ELYM,Healthcare,Biotechnology,NASDAQ,238.5,99,99,98,29,218679408,8.649999618530273
49,INSG,Technology,Communication Equipment,NASDAQ,236.0,99,99,81,2,103737712,9.75
50,APEI,Consumer Defensive,Education & Training Services,NASDAQ,235.53,99,98,98,98,287177152,20.329999923706055
51,NISN,Financial Services,Credit Services,NASDAQ,235.21,99,27,97,85,13619664,11.640000343322754
52,PLSE,Healthcare,Medical Instruments & Supplies,NASDAQ,232.08,99,95,62,96,640242240,17.06999969482422
53,HUMA,Healthcare,Biotechnology,NASDAQ,230.15,99,95,88,77,706763520,7.940000057220459
54,INOD,Technology,Information Technology Services,NASDAQ,228.96,99,97,11,93,397365056,19.760000228881836
55,AMSC,Industrials,Specialty Industrial Machinery,NASDAQ,226.26,99,99,94,97,931521536,25.440000534057617
56,PSNL,Healthcare,Diagnostics & Research,NASDAQ,225.79,99,20,42,17,65442888,3.450000047683716
57,ML,Technology,Software—Application,NYSE,224.19,99,99,99,99,849222144,70.2300033569336
58,NAMSW,Healthcare,Biotechnology,NASDAQ,223.79,99,99,99,99,n/a,8.699999809265137
59,STOK,Healthcare,Biotechnology,NASDAQ,221.89,99,97,97,17,776065344,15.859999656677246
60,CDNA,Healthcare,Diagnostics & Research,NASDAQ,220.12,99,94,41,49,734330176,19.010000228881836
61,OCGN,Healthcare,Biotechnology,NASDAQ,220.07,99,98,98,37,355148512,1.6399999856948853
62,ALTS,n/a,n/a,NASDAQ,219.79,98,99,99,60,n/a,2.009999990463257
63,REAX,Real Estate,Real Estate Services,NASDAQ,219.28,98,98,98,98,728804992,5.809999942779541
64,TPC,Industrials,Engineering & Construction,NYSE,218.48,98,99,98,78,1027907392,26.06999969482422
65,PEPG,Healthcare,Biotechnology,NASDAQ,218.16,98,97,93,95,530345408,18.549999237060547
66,TREE,Financial Services,Financial Conglomerates,NASDAQ,216.45,98,95,98,94,551858368,55.720001220703125
67,LEXX,Healthcare,Biotechnology,NASDAQ,214.65,98,98,98,81,42539904,3.380000114440918
68,SNDA,Healthcare,Medical Care Facilities,NYSE,214.08,98,98,99,53,333062208,32.20000076293945
69,NTRB,Healthcare,Biotechnology,NASDAQ,213.64,98,96,82,31,57277360,7.559999942779541
70,FTAI,Industrials,Rental & Leasing Services,NASDAQ,213.54,98,99,97,97,9574752256,112.62999725341797
71,DOGZ,Consumer Cyclical,Leisure,NASDAQ,213.11,98,99,57,2,201654288,15.239999771118164
72,EVER,Communication Services,Internet Content & Information,NASDAQ,213.08,98,98,98,96,663600512,26.479999542236328
73,SMR,Industrials,Specialty Industrial Machinery,NYSE,210.12,98,99,92,8,768516800,10.850000381469727
74,OXBR,Financial Services,Insurance—Reinsurance,NASDAQ,209.2,98,98,27,14,14355918,2.950000047683716
75,HIMS,Consumer Defensive,Household & Personal Products,NYSE,207.78,98,98,93,74,5324545024,21.770000457763672
76,OUST,Technology,Electronic Components,NYSE,206.91,98,95,97,33,483004096,13.960000038146973
77,AVAH,Healthcare,Medical Care Facilities,NASDAQ,206.52,98,90,89,97,507880608,4.389999866485596
78,XTLB,Healthcare,Biotechnology,NASDAQ,204.0,98,95,99,27,11878951,2.9800000190734863
79,SPIR,Industrials,Specialty Business Services,NYSE,203.55,98,96,97,91,236367072,14.319999694824219
80,CURV,Consumer Cyclical,Apparel Retail,NYSE,202.35,98,99,92,96,701232000,8.149999618530273
81,VIVK,Energy,Oil & Gas Integrated,NASDAQ,201.0,98,99,85,72,46276200,2.3598999977111816
82,PRAX,Healthcare,Biotechnology,NASDAQ,200.45,98,92,99,98,644796736,57.689998626708984
83,REBN,Consumer Cyclical,Restaurants,NASDAQ,200.37,98,99,2,34,17694680,5.010000228881836
84,VITL,Consumer Defensive,Farm Products,NASDAQ,199.97,98,99,98,66,1736422912,36.119998931884766
85,TWST,Healthcare,Diagnostics & Research,NASDAQ,199.77,98,97,94,97,2911882240,58.08000183105469
86,SOWG,Consumer Defensive,Packaged Foods,NASDAQ,199.71,98,99,96,78,240172032,18.329999923706055
87,COE,Consumer Defensive,Education & Training Services,NYSE MKT,198.58,98,96,36,34,52868228,17.049999237060547
88,ADCT,Healthcare,Biotechnology,NYSE,198.52,98,94,99,99,261734464,3.630000114440918
89,KEQU,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,197.63,98,97,96,95,104394888,53.40999984741211
90,HYLN,Consumer Cyclical,Auto Parts,NYSE,196.28,98,85,84,34,268015440,2.380000114440918
91,BRFH,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,194.65,98,99,65,22,37830144,3.3499999046325684
92,CATX,Healthcare,Medical Devices,NYSE MKT,194.54,98,97,99,98,804254976,13.699999809265137
93,RSI,Consumer Cyclical,Gambling,NYSE,194.3,98,98,94,91,2178609920,10.34000015258789
94,PDYN,Technology,Software—Infrastructure,NASDAQ,193.82,98,93,96,6,42218636,1.9900000095367432
95,FIP,Industrials,Conglomerates,NASDAQ,193.33,98,98,97,87,851178752,9.970000267028809
96,BNTC,Healthcare,Biotechnology,NASDAQ,193.25,98,97,99,22,67914232,9.399999618530273
97,HEPS,Consumer Cyclical,Internet Retail,NASDAQ,193.19,98,91,56,87,613841536,3.1700000762939453
98,RCAT,Technology,Computer Hardware,NASDAQ,193.13,98,88,97,13,75767136,2.2799999713897705
99,VSSYW,Technology,Software—Application,NASDAQ,192.98,98,99,95,9,n/a,0.07900000363588333
100,LRMR,Healthcare,Biotechnology,NASDAQ,192.78,98,94,94,95,502121728,9.520000457763672
101,WULF,Financial Services,Capital Markets,NASDAQ,191.71,98,98,87,93,1031991936,4.420000076293945
102,ZAPP,Consumer Cyclical,Auto Manufacturers,NASDAQ,191.66,98,2,2,20,2378845,10.109999656677246
103,CASI,Healthcare,Biotechnology,NASDAQ,191.32,98,94,10,98,35781740,6.599999904632568
104,RDW,Industrials,Aerospace & Defense,NYSE,191.32,98,98,84,47,400030048,7.239999771118164
105,CRIS,Healthcare,Biotechnology,NASDAQ,190.51,98,99,99,99,45973824,6.119999885559082
106,MIRA,Healthcare,Drug Manufacturers—General,NASDAQ,189.36,98,9,23,21,10494439,2.7100000381469727
107,AKTX,Healthcare,Biotechnology,NASDAQ,188.6,98,52,4,8,33286302,4.25
108,NGNE,Healthcare,Biotechnology,NASDAQ,188.55,98,95,96,98,393562688,44.83000183105469
109,OCUL,Healthcare,Biotechnology,NASDAQ,187.67,98,88,72,84,850340544,8.430000305175781
110,VIRC,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,186.27,98,97,96,98,256325664,16.940000534057617
111,BZFD,Communication Services,Internet Content & Information,NASDAQ,185.98,98,97,89,2,76878688,2.799999952316284
112,SERA,Healthcare,Diagnostics & Research,NASDAQ,185.63,98,92,99,99,237393120,8.430000305175781
113,OMER,Healthcare,Biotechnology,NASDAQ,185.19,98,73,79,95,236991792,5.21999979019165
114,CNTX,Healthcare,Biotechnology,NASDAQ,184.72,98,95,92,72,151496576,2.5
115,ZETA,Technology,Software—Application,NYSE,184.53,98,97,89,65,3581592576,21.389999389648438
116,FENG,Communication Services,Internet Content & Information,NYSE,183.87,98,96,89,19,27865056,3.369999885559082
117,MNMD,Healthcare,Biotechnology,NASDAQ,183.1,98,95,99,82,526105984,9.395000457763672
118,UPC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,182.76,98,94,87,90,8896167,3.740000009536743
119,SOUN,Technology,Software—Application,NASDAQ,182.51,98,87,98,23,1570140800,5.119999885559082
120,CLSK,Financial Services,Capital Markets,NASDAQ,181.55,98,98,99,97,4438907392,17.1200008392334
121,NUVB,Healthcare,Biotechnology,NYSE,180.42,98,94,97,36,719695936,3.740000009536743
122,NXL,Healthcare,Medical Devices,NASDAQ,180.34,97,99,99,16,7734022,1.2400000095367432
123,SRTS,Healthcare,Medical Devices,NASDAQ,180.34,97,97,80,64,89832000,6.269999980926514
124,BWAY,Healthcare,Medical Devices,NASDAQ,179.98,97,94,96,98,102462424,7.949999809265137
125,CLOV,Healthcare,Healthcare Plans,NASDAQ,178.67,97,94,11,32,546080704,1.7300000190734863
126,GAU,Basic Materials,Gold,NYSE MKT,178.56,97,98,98,93,409514048,1.7799999713897705
127,ANF,Consumer Cyclical,Apparel Retail,NYSE,178.36,97,99,98,99,9468789760,152.58999633789062
128,CRS,Industrials,Metal Fabrication,NYSE,178.03,97,96,92,54,4986626048,140.77999877929688
129,IREN,Financial Services,Capital Markets,NASDAQ,178.02,97,99,66,61,2044846720,9.539999961853027
130,SILK,Healthcare,Medical Devices,NASDAQ,177.63,97,95,87,44,830688512,27.020000457763672
131,JVA,Consumer Defensive,Packaged Foods,NASDAQ,177.61,97,97,93,35,8163297,2.4600000381469727
132,MESO,Healthcare,Biotechnology,NASDAQ,177.51,97,97,98,10,854788736,7.400000095367432
133,CSLR,Technology,Solar,NASDAQ,177.29,97,87,6,35,75117640,1.4199999570846558
134,MMYT,Consumer Cyclical,Travel Services,NASDAQ,177.28,97,97,96,97,8979321856,92.23999786376953
135,BLBD,Consumer Cyclical,Auto Manufacturers,NASDAQ,176.96,97,98,92,95,1851384448,51.869998931884766
136,NKTR,Healthcare,Biotechnology,NASDAQ,176.61,97,97,99,21,209782800,1.3799999952316284
137,ARQ,Industrials,Pollution & Treatment Controls,NASDAQ,176.37,97,98,99,94,211915792,6.420000076293945
138,BMR,Technology,Software - Application,NASDAQ,175.98,97,99,99,59,81870728,4.849999904632568
139,CPOP,Communication Services,Entertainment,NASDAQ,175.58,97,98,98,87,4648067,1.340000033378601
140,HRTX,Healthcare,Biotechnology,NASDAQ,175.19,97,98,94,98,515233248,3.049999952316284
141,TELZ,n/a,n/a,NYSE MKT,175.02,97,88,25,44,n/a,24.059999465942383
142,PW,Real Estate,REIT—Specialty,NYSE MKT,174.96,97,39,6,5,2711728,1.2400000095367432
143,BVS,Healthcare,Medical Devices,NASDAQ,173.63,97,92,94,98,371476640,7.46999979019165
144,KYMR,Healthcare,Biotechnology,NASDAQ,172.94,97,84,93,96,1914379008,44.540000915527344
145,PNTG,Healthcare,Medical Care Facilities,NASDAQ,172.68,97,95,94,86,680537344,29.309999465942383
146,MREO,Healthcare,Biotechnology,NASDAQ,172.6,97,97,94,99,608159936,4.15500020980835
147,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,172.57,97,95,16,8,624490496,24.440000534057617
148,ELEV,Healthcare,Biotechnology,NASDAQ,172.07,97,98,99,99,150801712,2.930000066757202
149,CALT,Healthcare,Biotechnology,NASDAQ,172.06,97,97,38,70,1048215232,38.189998626708984
150,PAYS,Technology,Software—Infrastructure,NASDAQ,171.05,97,94,97,85,205026400,5.320000171661377
151,SLDB,Healthcare,Biotechnology,NASDAQ,170.37,97,53,98,96,300126912,9.289999961853027
152,NKTX,Healthcare,Biotechnology,NASDAQ,169.97,97,96,96,99,371364256,7.039999961853027
153,THC,Healthcare,Medical Care Facilities,NYSE,169.79,97,96,94,92,13456809984,151.6300048828125
154,SLN,Healthcare,Biotechnology,NASDAQ,169.25,97,95,98,99,1008901312,20.989999771118164
155,PTGX,Healthcare,Biotechnology,NASDAQ,169.03,97,89,81,94,1911472000,40.279998779296875
156,IMMR,Technology,Software—Application,NASDAQ,168.52,97,91,64,41,339890720,13.510000228881836
157,CCCC,Healthcare,Biotechnology,NASDAQ,168.49,97,87,97,98,280727648,6.5
158,QXO,Technology,Software—Application,NASDAQ,168.35,97,97,99,99,60976300,78.69000244140625
159,MORF,Healthcare,Biotechnology,NASDAQ,168.19,97,52,20,66,1310448512,56.54999923706055
160,TMDX,Healthcare,Medical Devices,NASDAQ,168.14,97,98,90,94,4765039104,140.49000549316406
161,VISL,Technology,Communication Equipment,NASDAQ,168.12,97,69,38,14,11630280,7.579999923706055
162,COIN,Financial Services,Financial Data & Stock Exchanges,NASDAQ,167.61,97,97,98,96,57942003712,242.92999267578125
163,DCTH,Healthcare,Medical Devices,NASDAQ,167.53,97,97,77,81,212283504,8.699999809265137
164,DOYU,Communication Services,Internet Content & Information,NASDAQ,167.01,97,92,32,11,324264896,17.56999969482422
165,HNST,Consumer Defensive,Household & Personal Products,NASDAQ,166.74,97,87,96,97,248566992,3.880000114440918
166,WLFC,Industrials,Rental & Leasing Services,NASDAQ,166.57,97,95,53,38,410781888,86.51000213623047
167,NVDA,Technology,Semiconductors,NASDAQ,165.22,97,98,97,97,3335037648896,113.05999755859375
168,QTTB,Healthcare,Biotechnology,NASDAQ,165.07,97,49,96,9,217226800,36.22999954223633
169,GCI,Communication Services,Publishing,NYSE,165.05,97,97,47,67,647735680,4.840000152587891
170,APLT,Healthcare,Biotechnology,NASDAQ,165.04,97,96,97,96,514201504,5.21999979019165
171,ASPN,Industrials,Building Products & Equipment,NYSE,164.97,97,98,96,87,2276458240,21.0
172,GCT,Technology,Software—Infrastructure,NASDAQ,164.79,97,98,99,99,1237901056,28.440000534057617
173,REVG,Industrials,Farm & Heavy Construction Machinery,NYSE,164.42,97,96,96,93,1426091264,28.469999313354492
174,HOV,Consumer Cyclical,Residential Construction,NYSE,164.37,97,71,92,98,853314688,216.02000427246094
175,JXN,Financial Services,Insurance—Life,NYSE,163.9,97,96,96,88,5450616832,87.83999633789062
176,ARQT,Healthcare,Biotechnology,NASDAQ,163.75,97,95,94,89,943476544,10.069999694824219
177,NNVC,Healthcare,Biotechnology,NYSE MKT,163.59,97,93,39,27,19374960,2.240000009536743
178,CDE,Basic Materials,Gold,NYSE,163.44,97,97,94,31,2232204288,6.269999980926514
179,WYY,Technology,Information Technology Services,NYSE MKT,162.89,97,97,26,95,27283458,3.890000104904175
180,ANAB,Healthcare,Biotechnology,NASDAQ,162.04,97,81,76,82,625322752,37.060001373291016
181,AKA,Consumer Cyclical,Internet Retail,NYSE,161.97,97,98,98,90,150772864,16.389999389648438
182,LE,Consumer Cyclical,Apparel Retail,NASDAQ,161.9,97,93,95,79,450680416,17.6299991607666
183,TKNO,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,161.74,96,6,14,88,71849184,4.079999923706055
184,NGVC,Consumer Defensive,Grocery Stores,NYSE,161.34,96,94,89,90,478401984,26.06999969482422
185,AGIO,Healthcare,Biotechnology,NASDAQ,161.16,96,96,90,33,2416259072,48.04999923706055
186,MOD,Consumer Cyclical,Auto Parts,NYSE,160.98,96,97,98,98,5115531776,104.1500015258789
187,CDRO,Consumer Cyclical,Gambling,NASDAQ,160.53,96,98,97,89,337469344,7.789999961853027
188,DSP,Technology,Software—Application,NASDAQ,160.37,96,93,94,97,607008384,12.130000114440918
189,BDTX,Healthcare,Biotechnology,NASDAQ,160.26,96,81,98,98,299344704,6.199999809265137
190,KRRO,Healthcare,Biotechnology,NASDAQ,159.94,96,49,98,98,311665184,52.47999954223633
191,PRTH,Technology,Software—Infrastructure,NASDAQ,159.8,96,93,26,23,358691680,6.300000190734863
192,GATO,Basic Materials,Other Precious Metals & Mining,NYSE,159.56,96,97,95,85,744387584,12.170000076293945
193,DERM,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,159.25,96,95,90,98,107669408,5.460000038146973
194,ABSI,Healthcare,Biotechnology,NASDAQ,159.08,96,81,98,99,393532320,4.480000019073486
195,PI,Technology,Communication Equipment,NASDAQ,159.04,96,97,97,87,4079125504,160.05999755859375
196,PSTX,Healthcare,Biotechnology,NASDAQ,158.88,96,52,38,90,255968080,3.950000047683716
197,EVGOW,Consumer Cyclical,Specialty Retail,NASDAQ,158.8,96,10,6,6,n/a,0.38600000739097595
198,CRDL,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,158.49,96,97,98,91,143516464,2.25
199,LMB,Industrials,Building Products & Equipment,NASDAQ,158.41,96,96,94,98,638443200,63.75
200,ANNX,Healthcare,Biotechnology,NASDAQ,158.26,96,80,84,77,534448992,6.239999771118164
201,IBRX,Healthcare,Biotechnology,NASDAQ,158.15,96,98,99,83,4308468736,5.610000133514404
202,SPRY,Healthcare,Biotechnology,NASDAQ,157.99,96,89,94,83,878840320,10.979999542236328
203,EWTX,Healthcare,Biotechnology,NASDAQ,157.89,96,97,96,98,1511381888,18.979999542236328
204,BMA,Financial Services,Banks - Regional,NYSE,157.84,96,98,98,97,5020511232,51.880001068115234
205,GSUN,Consumer Defensive,Education & Training Services,NASDAQ,157.61,96,54,2,70,11537185,7.980000019073486
206,USAP,Basic Materials,Steel,NASDAQ,157.31,96,96,96,95,306204480,33.060001373291016
207,QLI,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,157.04,96,35,62,38,27742000,6.150000095367432
208,SMLP,Energy,Oil & Gas Midstream,NYSE,156.68,96,97,96,33,347786528,36.93000030517578
209,APGE,Healthcare,Biotechnology,NASDAQ,156.47,96,67,97,93,2050096768,49.95000076293945
210,CLS,Technology,Electronic Components,NYSE,156.18,96,98,98,98,7053986816,52.66999816894531
211,ESGL,Industrials,Waste Management,NASDAQ,156.04,96,98,15,10,26217720,1.2200000286102295
212,CMMB,Healthcare,Biotechnology,NASDAQ,155.6,96,86,26,6,13479612,1.2699999809265137
213,PRM,Basic Materials,Specialty Chemicals,NYSE,155.45,96,90,92,59,1159015168,8.960000038146973
214,ARM,Technology,Semiconductors,NASDAQ,155.4,96,97,90,70,182460383232,149.0
215,SIGA,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,155.37,96,87,96,21,449494176,10.520000457763672
216,TCRX,Healthcare,Biotechnology,NASDAQ,155.3,96,94,99,98,460434976,7.269999980926514
217,EXK,Basic Materials,Other Precious Metals & Mining,NYSE,154.79,96,94,81,8,908473792,4.320000171661377
218,FULC,Healthcare,Biotechnology,NASDAQ,154.69,96,75,96,97,403376864,8.880000114440918
219,AIRG,Technology,Communication Equipment,NASDAQ,154.52,96,90,79,35,70807520,7.684999942779541
220,VERA,Healthcare,Biotechnology,NASDAQ,154.28,96,96,99,99,2132252800,36.70000076293945
221,DAKT,Technology,Electronic Components,NASDAQ,153.54,96,96,88,79,486658080,15.260000228881836
222,CCLD,Healthcare,Health Information Services,NASDAQ,153.19,96,93,13,16,30468312,2.25
223,TROO,Technology,Software—Application,NASDAQ,153.14,96,42,3,5,155444944,3.6700000762939453
224,IESC,Industrials,Engineering & Construction,NASDAQ,153.13,96,96,98,95,2759391488,144.17999267578125
225,CRNX,Healthcare,Biotechnology,NASDAQ,153.12,96,92,95,95,3492687616,54.36000061035156
226,CREX,Technology,Software - Application,NASDAQ,153.03,96,96,84,91,50875428,4.96999979019165
227,SGC,Consumer Cyclical,Apparel Manufacturing,NASDAQ,152.93,96,96,95,95,318493696,20.559999465942383
228,PBI,Industrials,Integrated Freight & Logistics,NYSE,152.79,96,91,78,69,872910080,6.739999771118164
229,NHC,Healthcare,Medical Care Facilities,NYSE MKT,152.62,96,92,86,93,1629904128,135.75999450683594
230,LNSR,Healthcare,Medical Devices,NASDAQ,152.41,96,88,57,92,50374740,5.440000057220459
231,UTI,Consumer Defensive,Education & Training Services,NYSE,152.38,96,92,95,97,772051520,19.43000030517578
232,GBIO,Healthcare,Biotechnology,NASDAQ,152.14,96,28,91,32,179627760,3.509999990463257
233,CANF,Healthcare,Biotechnology,NYSE MKT,152.13,96,64,37,20,14471075,3.7100000381469727
234,PALT,Technology,Software—Application,NASDAQ,152.12,96,95,94,99,35228652,4.449999809265137
235,ELDN,Healthcare,Biotechnology,NASDAQ,151.73,96,96,90,60,100502224,2.950000047683716
236,MRUS,Healthcare,Biotechnology,NASDAQ,151.54,96,97,96,96,3654148864,54.189998626708984
237,UFPT,Healthcare,Medical Devices,NASDAQ,151.11,96,89,84,83,1922454912,322.32000732421875
238,BWIN,Financial Services,Insurance Brokers,NASDAQ,151.07,96,91,74,29,2213762816,43.34000015258789
239,MOR,Healthcare,Biotechnology,NASDAQ,150.99,96,97,98,96,2729796352,18.40999984741211
240,RCKY,Consumer Cyclical,Footwear & Accessories,NASDAQ,150.92,96,96,79,90,275845376,37.22999954223633
241,BLND,Technology,Software - Application,NYSE,150.6,96,91,97,98,590564480,3.059999942779541
242,FNGU,n/a,n/a,NYSE ARCA,150.59,96,98,96,98,n/a,384.8699951171875
243,SG,Consumer Cyclical,Restaurants,NYSE,150.2,96,98,98,46,3552299776,25.65999984741211
244,GERN,Healthcare,Biotechnology,NASDAQ,150.15,95,96,96,17,2663166976,4.659999847412109
245,AREB,Consumer Cyclical,Footwear & Accessories,NASDAQ,150.14,95,87,21,2,1844363,0.7110000252723694
246,NN,Technology,Software—Infrastructure,NASDAQ,149.86,95,96,99,83,907228480,8.350000381469727
247,AOSL,Technology,Semiconductors,NASDAQ,149.66,95,92,22,27,899798336,43.529998779296875
248,MRT,Technology,Software—Application,NYSE MKT,149.61,95,98,95,39,100945328,1.7000000476837158
249,HWKN,Basic Materials,Specialty Chemicals,NASDAQ,149.54,95,92,91,85,1873532928,107.01000213623047
250,RYTM,Healthcare,Biotechnology,NASDAQ,149.45,95,89,92,97,2523668224,49.04999923706055
251,SUPV,Financial Services,Banks—Regional,NYSE,149.02,95,97,98,98,825703168,6.179999828338623
252,PRLD,Healthcare,Biotechnology,NASDAQ,148.82,95,32,79,26,212577552,5.789999961853027
253,ESPR,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,148.76,95,89,88,95,515331200,2.430000066757202
254,ELVN,Healthcare,Biotechnology,NASDAQ,148.66,95,93,64,93,962841216,27.309999465942383
255,NTRA,Healthcare,Diagnostics & Research,NASDAQ,148.64,95,97,96,92,13261495296,102.66999816894531
256,PGRU,Communication Services,Internet Content & Information,NYSE,148.29,95,91,39,19,841078848,6.440000057220459
257,SFIX,Consumer Cyclical,Apparel Retail,NASDAQ,148.28,95,89,9,23,473459648,4.869999885559082
258,SNCR,Technology,Software—Infrastructure,NASDAQ,148.15,95,51,37,86,93892136,10.699999809265137
259,LNTH,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,147.76,95,85,54,17,5623330816,112.70999908447266
260,APP,Technology,Software - Application,NASDAQ,147.67,95,98,98,97,26597492736,77.52999877929688
261,ZIMV,Healthcare,Medical Devices,NASDAQ,147.61,95,89,89,97,441804064,21.670000076293945
262,ABUS,Healthcare,Biotechnology,NASDAQ,147.52,95,90,82,62,568038144,3.9000000953674316
263,GME,Consumer Cyclical,Specialty Retail,NYSE,147.42,95,95,13,22,10527584256,24.1299991607666
264,GAIA,Communication Services,Entertainment,NASDAQ,147.39,95,96,89,53,111602968,5.070000171661377
265,USLM,Basic Materials,Building Materials,NASDAQ,147.28,95,94,92,90,1876369280,83.93000030517578
